"","duration_ms","danceability","energy","loudness","tempo","valence","playlist_genre","track_popularity","track_album_release_date"
"8621",237613,0.604,0.737,-6.174,88.243,0.683,"rap",0,"2005-01-01"
"8622",254093,0.502,0.652,-7.224,136.04,0.649,"rap",3,"2006-01-01"
"8624",223720,0.525,0.933,-4.673,122.631,0.457,"rap",1,"2007-01-01"
"8625",255400,0.711,0.885,-3.178,130.954,0.514,"rap",49,"2007-06-12"
"8626",223507,0.666,0.715,-5.276,88.046,0.725,"rap",1,"2007-01-01"
"8627",250240,0.37,0.87,-2.09,79.092,0.331,"rap",65,"2011-05-23"
"8628",313307,0.358,0.813,-2.54,157.99,0.439,"rap",44,"2012-02-07"
"8629",301467,0.873,0.816,-4.645,96.067,0.79,"rap",62,"2007-03-05"
"8630",241467,0.666,0.715,-7.292,85.356,0.1,"rap",48,"2011-01-01"
"8631",286267,0.634,0.638,-10.169,179.67,0.664,"rap",0,"1997-03-04"
"8632",259187,0.605,0.868,-5.612,163.494,0.626,"rap",0,"2006-01-01"
"8634",255893,0.841,0.738,-5.317,93.725,0.305,"rap",60,"1994-09-13"
"8635",247427,0.799,0.916,-3.344,126.687,0.697,"rap",5,"2004-01-01"
"8636",256240,0.589,0.827,-2.938,161.978,0.386,"rap",65,"2003-02-06"
"8638",224627,0.599,0.929,-3.93,97.979,0.646,"rap",0,"2003-01-01"
"8639",228827,0.476,0.81,-3.414,83.309,0.642,"rap",1,"2011-01-01"
"8640",233680,0.59,0.542,-7.849,122.482,0.48,"rap",47,"2012-01-01"
"8641",204707,0.762,0.776,-5.623,83.02,0.796,"rap",3,"2002-01-01"
"8642",359680,0.613,0.894,-3.908,160.09,0.759,"rap",32,"2011-05-23"
"8643",217000,0.433,0.862,-3.89,200.817,0.722,"rap",60,"2009-01-12"
"8644",272920,0.488,0.954,-1.584,202.535,0.596,"rap",3,"2007-06-16"
"8645",321293,0.653,0.77,-6.091,137.616,0.272,"rap",2,"2008-01-01"
"8646",336133,0.764,0.724,-4.748,84.797,0.826,"rap",2,"2005-12-06"
"8647",230493,0.688,0.835,-4.162,84.858,0.88,"rap",58,"2005-11-21"
"8648",212053,0.86,0.793,-3.89,91.029,0.694,"rap",0,"2007-06-16"
"8649",231987,0.544,0.805,-2.765,166.061,0.668,"rap",45,"2003-01-01"
"8650",236600,0.789,0.881,-5.758,133.301,0.647,"rap",60,"2005-09-27"
"8651",310733,0.488,0.691,-8.09,156.141,0.697,"rap",65,"2009-01-01"
"8652",90633,0.729,0.766,-1.183,95.535,0.694,"rap",0,"2003-01-01"
"8653",327667,0.58,0.817,-5.009,89.008,0.238,"rap",1,"2008-09-08"
"8654",341453,0.574,0.787,-4.147,144.474,0.302,"rap",0,"2011-01-01"
"8655",173453,0.924,0.791,-5.401,105.107,0.881,"rap",0,"2004-12-14"
"8656",207787,0.694,0.923,-1.963,89.022,0.431,"rap",0,"2007-06-16"
"8657",282800,0.679,0.755,-4.062,183.973,0.627,"rap",40,"1998-01-01"
"8658",277267,0.865,0.924,-3.489,97.523,0.557,"rap",50,"1998-01-01"
"8659",236893,0.675,0.673,-4.033,140.036,0.637,"rap",45,"2011-05-23"
"8660",188933,0.584,0.872,-3.477,94.018,0.815,"rap",0,"2007-01-01"
"8661",267707,0.67,0.675,-5.637,185.903,0.686,"rap",0,"2001-01-01"
"8662",284653,0.484,0.711,-4.584,90.961,0.46,"rap",1,"2006-01-01"
"8663",263280,0.767,0.872,-4.25,112.6,0.565,"rap",59,"2007-06-12"
"8664",250373,0.598,0.7,-3.903,139.48,0.558,"rap",44,"2011-01-01"
"8665",309600,0.581,0.884,-5.512,169.472,0.493,"rap",1,"2002-01-01"
"8666",208862,0.501,0.362,-10.166,78.732,0.151,"rap",49,"2015-01-26"
"8667",158746,0.607,0.756,-3.53,88.098,0.795,"rap",45,"2012-10-12"
"8668",167671,0.707,0.641,-4.842,146.066,0.538,"rap",32,"2019-09-27"
"8669",230767,0.717,0.238,-13.799,84.992,0.525,"rap",46,"2018-11-09"
"8670",175720,0.778,0.87,-1.344,82.001,0.481,"rap",46,"2019-09-18"
"8671",190345,0.676,0.823,-5.676,86.974,0.444,"rap",0,"2017-06-18"
"8672",159817,0.243,0.717,-7.206,53.06,0.467,"rap",38,"2017-11-10"
"8673",157962,0.545,0.723,-5.745,84.165,0.778,"rap",47,"2018-06-01"
"8674",204304,0.699,0.634,-5.625,78.982,0.482,"rap",30,"2019-09-27"
"8675",192157,0.77,0.829,-4.529,160.141,0.797,"rap",33,"2019-07-05"
"8676",244750,0.595,0.628,-5.919,167.998,0.0393,"rap",41,"2016-12-31"
"8677",130222,0.761,0.544,-4.668,84.929,0.778,"rap",35,"2018-11-09"
"8678",198029,0.784,0.675,-4.091,130.02,0.382,"rap",11,"2015-07-31"
"8679",271497,0.598,0.715,-5.714,152.114,0.682,"rap",22,"2015-07-31"
"8680",197538,0.62,0.389,-14.509,76.105,0.301,"rap",0,"2018-03-07"
"8681",199353,0.737,0.491,-9.635,81.981,0.458,"rap",37,"2018-04-27"
"8682",232031,0.814,0.788,-7.192,81.98,0.731,"rap",27,"2018-10-15"
"8684",187099,0.59,0.629,-6.872,82.318,0.206,"rap",26,"2016-07-22"
"8685",286776,0.682,0.562,-9.105,151.787,0.534,"rap",41,"2016-07-12"
"8686",142316,0.651,0.775,-7.099,81.961,0.567,"rap",27,"2014-04-01"
"8687",135367,0.431,0.843,-7.162,93.569,0.0671,"rap",0,"2016-10-25"
"8688",251531,0.83,0.579,-5.147,139.828,0.502,"rap",36,"2017-04-14"
"8689",243529,0.577,0.581,-11.265,102.173,0.592,"rap",23,"2016-12-16"
"8690",168856,0.484,0.699,-7.058,118.173,0.504,"rap",0,"2017-04-11"
"8691",267833,0.593,0.484,-6.731,79.84,0.334,"rap",0,"2017-05-31"
"8692",194862,0.47,0.733,-7.479,77.019,0.681,"rap",30,"2016-12-05"
"8693",204182,0.786,0.909,-6.059,124.026,0.162,"rap",30,"2016-06-27"
"8694",194325,0.622,0.603,-7.242,168.062,0.462,"rap",0,"2017-04-11"
"8695",232777,0.424,0.612,-5.007,176.188,0.157,"rap",0,"2017-04-11"
"8696",232229,0.634,0.726,-5.58,139.845,0.527,"rap",0,"2017-04-11"
"8697",209737,0.636,0.629,-6.075,95.085,0.223,"rap",0,"2017-05-31"
"8698",188421,0.372,0.653,-5.588,84.15,0.0395,"rap",25,"2013-11-11"
"8699",326472,0.715,0.721,-6.074,136.865,0.301,"rap",40,"2017-07-20"
"8700",209591,0.809,0.526,-7.877,124.063,0.713,"rap",50,"2018-03-16"
"8703",187101,0.665,0.89,-5.424,139.912,0.281,"rap",28,"2015-10-07"
"8704",213393,0.679,0.694,-7.874,149.911,0.745,"rap",52,"2018-05-25"
"8705",127399,0.676,0.5,-9.583,92.039,0.171,"rap",22,"2018-07-01"
"8706",240041,0.624,0.876,-6.298,147.924,0.678,"rap",32,"2017-06-18"
"8707",219440,0.71,0.659,-6.271,104.658,0.355,"rap",0,"2018-11-13"
"8708",177882,0.653,0.692,-6.093,85.114,0.554,"rap",0,"2018-11-13"
"8709",213913,0.804,0.889,-5.16,91.974,0.601,"rap",19,"2018-11-09"
"8710",228125,0.569,0.795,-6.704,154.107,0.23,"rap",21,"2016-07-21"
"8711",224577,0.625,0.496,-9.881,146.003,0.215,"rap",25,"2016-07-21"
"8712",180016,0.63,0.743,-7.722,160.056,0.536,"rap",0,"2018-11-13"
"8713",150500,0.721,0.857,-5.926,76.003,0.933,"rap",0,"2018-08-13"
"8714",189257,0.759,0.604,-7.217,84.991,0.472,"rap",24,"2015-06-03"
"8715",223665,0.6,0.757,-7.666,73.061,0.443,"rap",51,"2018-07-15"
"8716",172694,0.55,0.758,-4.762,84.592,0.443,"rap",25,"2019-06-14"
"8717",195997,0.612,0.49,-10.261,152.011,0.894,"rap",7,"2017-03-08"
"8718",229336,0.702,0.745,-6.177,128.018,0.354,"rap",36,"2019-03-29"
"8719",238824,0.595,0.837,-6.104,102.005,0.313,"rap",21,"2018-03-23"
"8720",234057,0.837,0.577,-6.506,81.954,0.823,"rap",3,"2018-04-28"
"8721",184886,0.64,0.83,-4.631,169.891,0.653,"rap",18,"2013-11-11"
"8722",137968,0.764,0.764,-6.599,86.978,0.223,"rap",17,"2019-05-08"
"8723",246703,0.831,0.531,-8.865,119.982,0.193,"rap",36,"2015-03-17"
"8724",213867,0.75,0.76,-5.35,127.955,0.487,"rap",21,"2019-08-16"
"8725",176222,0.676,0.714,-8.137,79.993,0.397,"rap",21,"2018-10-26"
"8726",243422,0.561,0.515,-7.07,77.897,0.0593,"rap",3,"2019-06-21"
"8727",157649,0.746,0.619,-9.032,145.769,0.745,"rap",18,"2018-10-26"
"8728",216186,0.735,0.444,-9.333,115.507,0.185,"rap",32,"2015-10-19"
"8729",134091,0.882,0.567,-7.685,85.049,0.746,"rap",28,"2019-05-05"
"8730",132571,0.732,0.674,-7.152,168.113,0.514,"rap",13,"2018-04-20"
"8731",225639,0.893,0.604,-5.278,86.978,0.608,"rap",19,"2014-12-07"
"8732",246433,0.416,0.634,-4.946,72.032,0.778,"rap",30,"2014-08-06"
"8733",231520,0.773,0.777,-3.666,92.735,0.594,"rap",0,"2004-01-01"
"8734",201827,0.693,0.742,-4.315,96.056,0.46,"rap",0,"2005-03-03"
"8735",234453,0.585,0.817,-2.577,124.128,0.325,"rap",38,"2006-12-04"
"8736",255667,0.792,0.846,-1.828,91.616,0.803,"rap",0,"2003-02-06"
"8737",210347,0.524,0.907,-3.828,66.439,0.538,"rap",0,"2008-01-01"
"8738",223027,0.624,0.721,-3.778,96.048,0.662,"rap",0,"2008-01-01"
"8739",201120,0.558,0.672,-3.531,177.952,0.578,"rap",0,"2008-01-01"
"8740",222373,0.844,0.847,-3.652,91.44,0.663,"rap",34,"2003-01-01"
"8741",212560,0.903,0.727,-3.983,95.67,0.795,"rap",0,"2005-04-20"
"8742",90827,0.8,0.7,-8.041,134.2,0.898,"rap",31,"2007-01-30"
"8743",228101,0.936,0.666,-4.607,135.06,0.231,"rap",12,"2017-02-10"
"8746",286267,0.536,0.948,-3.08,186.068,0.761,"rap",61,"2003-01-01"
"8747",282027,0.571,0.861,-2.696,179.814,0.372,"rap",4,"2003-02-18"
"8748",214467,0.881,0.574,-8.134,90.957,0.738,"rap",1,"1998-01-01"
"8749",219253,0.678,0.857,-5.173,94.95,0.622,"rap",12,"2010-01-01"
"8750",268867,0.51,0.931,-3.302,201.936,0.53,"rap",5,"1999-01-01"
"8751",116067,0.842,0.907,-6.082,100.083,0.195,"rap",0,"1998-01-01"
"8752",220173,0.643,0.942,-2.826,167.887,0.331,"rap",0,"2006-01-01"
"8753",298533,0.581,0.843,-5.114,150.007,0.56,"rap",0,"2006-01-01"
"8754",242173,0.608,0.684,-6.326,145.005,0.266,"rap",0,"2005-07-26"
"8755",194427,0.634,0.694,-7.173,75,0.234,"rap",0,"2005-07-26"
"8757",224107,0.755,0.604,-5.436,98.458,0.663,"rap",62,"2006-01-01"
"8758",236093,0.665,0.475,-6.58,171.255,0.785,"rap",48,"2013-01-01"
"8759",150427,0.658,0.625,-6.873,84.178,0.905,"rap",0,"1999-06-08"
"8760",297787,0.548,0.847,-3.237,171.447,0.1,"rap",83,"2002-05-26"
"8761",233573,0.68,0.417,-9.749,193.257,0.146,"rap",1,"2014-01-01"
"8762",325400,0.679,0.772,-5.071,148.149,0.387,"rap",19,"2008-01-01"
"8763",199747,0.723,0.732,-5.514,104.991,0.503,"rap",73,"2017-12-15"
"8764",123600,0.731,0.429,-8.167,85.687,0.367,"rap",0,"2014-01-01"
"8765",232920,0.573,0.734,-8.216,94.843,0.249,"rap",0,"2014-01-01"
"8766",212253,0.8,0.502,-7.714,95.093,0.122,"rap",0,"2014-01-01"
"8767",211436,0.773,0.508,-8.583,133.966,0.496,"rap",51,"2012-01-14"
"8768",299640,0.812,0.626,-7.504,100.968,0.505,"rap",35,"2015-10-09"
"8769",251587,0.669,0.764,-6.618,111.805,0.766,"rap",29,"2015-10-09"
"8770",191942,0.536,0.721,-6.44,117.139,0.393,"rap",68,"2016-03-02"
"8771",166253,0.553,0.862,-5.521,123.743,0.716,"rap",0,"2006-01-01"
"8772",224253,0.685,0.89,-4.302,91.196,0.67,"rap",0,"2004-01-01"
"8773",315427,0.714,0.622,-6.947,89.063,0.41,"rap",0,"2000-01-01"
"8774",196627,0.886,0.626,-2.528,93.989,0.856,"rap",65,"2003-02-06"
"8775",217587,0.761,0.899,-3.09,95.027,0.673,"rap",2,"2007-06-16"
"8776",244267,0.782,0.819,-0.158,91.824,0.725,"rap",12,"1999-01-01"
"8777",255173,0.569,0.855,-4.118,86.021,0.866,"rap",0,"2005-03-03"
"8778",217973,0.716,0.893,-2.397,172.153,0.889,"rap",0,"2004-01-01"
"8779",270867,0.777,0.764,-5.682,177.868,0.174,"rap",3,"2001-01-01"
"8780",171572,0.719,0.683,-5.269,140.105,0.455,"rap",11,"2017-02-10"
"8781",254493,0.797,0.667,-6.095,76.51,0.621,"rap",0,"2006-01-01"
"8782",309800,0.654,0.637,-6.915,81.947,0.364,"rap",67,"1996-11-05"
"8783",196867,0.759,0.822,-7.098,89.991,0.168,"rap",10,"2006-12-05"
"8784",230707,0.781,0.71,-3.683,156.068,0.317,"rap",52,"2009-03-24"
"8785",329427,0.803,0.875,-2.837,93.958,0.356,"rap",0,"2003-01-01"
"8786",234533,0.869,0.697,-4.639,95.03,0.804,"rap",61,"1999-01-01"
"8787",170520,0.712,0.868,-5.617,76.268,0.944,"rap",35,"2017-12-01"
"8788",235973,0.423,0.793,-4.153,53.952,0.587,"rap",0,"2005-01-01"
"8789",226520,0.741,0.849,-4.407,85.96,0.485,"rap",51,"2006-01-01"
"8790",209413,0.934,0.562,-4.609,96.792,0.712,"rap",64,"2012-04-24"
"8791",219333,0.788,0.859,-5.542,140.027,0.769,"rap",77,"2011-08-08"
"8792",244827,0.868,0.718,-5.453,83.015,0.598,"rap",1,"2001-03-27"
"8794",278307,0.598,0.835,-7.28,178.683,0.601,"rap",38,"2008-01-01"
"8795",291213,0.919,0.657,-2.823,112.23,0.659,"rap",11,"2005-12-06"
"8796",230907,0.411,0.873,-5.004,173.272,0.573,"rap",0,"2014-01-01"
"8797",200307,0.777,0.783,-5.894,141.615,0.699,"rap",0,"2014-01-01"
"8798",202674,0.723,0.841,-4.998,139.845,0.557,"rap",0,"2014-08-25"
"8799",215226,0.702,0.742,-5.397,155.055,0.808,"rap",47,"2019-11-22"
"8800",254540,0.696,0.822,-5.008,84.062,0.691,"rap",0,"2014-08-25"
"8801",187987,0.817,0.647,-5.871,143.583,0.539,"rap",47,"2019-11-28"
"8802",151000,0.502,0.736,-8.48,178.22,0.393,"rap",43,"2019-11-29"
"8803",190400,0.808,0.863,-4.398,140.001,0.672,"rap",47,"2020-01-14"
"8804",193776,0.653,0.491,-8.501,160.924,0.244,"rap",40,"2019-12-13"
"8805",255893,0.673,0.693,-6.872,136.108,0.638,"rap",27,"2008-01-01"
"8806",357387,0.531,0.759,-7.002,175.89,0.304,"rap",48,"2014-11-24"
"8807",102137,0.779,0.435,-12.745,188.223,0.525,"rap",65,"2019-10-11"
"8808",284387,0.823,0.733,-5.474,97.972,0.397,"rap",5,"2015-02-23"
"8809",197590,0.884,0.266,-11.902,120.021,0.0466,"rap",45,"2020-01-08"
"8810",211500,0.798,0.735,-6.718,119.978,0.0465,"rap",36,"2019-12-10"
"8811",242227,0.727,0.74,-3.401,82.031,0.221,"rap",1,"2005-01-01"
"8812",312467,0.574,0.927,-5.536,105.575,0.51,"rap",3,"1991-10-29"
"8813",162000,0.831,0.711,-4.52,112.093,0.597,"rap",51,"2019-12-13"
"8814",188996,0.798,0.553,-7.671,93.902,0.597,"rap",38,"2019-11-15"
"8815",271827,0.635,0.827,-4.791,89.909,0.312,"rap",39,"2007-03-20"
"8816",105500,0.74,0.388,-10.977,75.992,0.66,"rap",48,"2019-12-13"
"8817",245870,0.7,0.723,-5.407,86.864,0.357,"rap",0,"2014-08-25"
"8818",268487,0.838,0.609,-5.643,120.073,0.394,"rap",59,"2016-05-11"
"8819",154961,0.909,0.392,-6.221,127.052,0.61,"rap",68,"2019-05-17"
"8821",180923,0.462,0.668,-9.658,86.993,0.95,"rap",2,"2015-09-11"
"8822",295220,0.674,0.862,-4.858,142.091,0.244,"rap",49,"2019-12-06"
"8823",251547,0.549,0.636,-3.923,182.363,0.661,"rap",1,"2005-01-01"
"8824",260000,0.798,0.744,-5.328,82.356,0.794,"rap",74,"1992-11-17"
"8825",249475,0.614,0.868,-3.833,115.913,0.361,"rap",4,"2011-01-01"
"8826",205907,0.636,0.864,-8.125,96.663,0.813,"rap",43,"2010-05-26"
"8827",354827,0.689,0.848,-5.522,177.387,0.809,"rap",0,"2004-01-01"
"8828",273107,0.934,0.735,-6.668,101.368,0.768,"rap",69,"1994-11-22"
"8829",282546,0.64,0.841,-2.426,121.075,0.0471,"rap",1,"2015-07-24"
"8830",249533,0.75,0.851,-2.197,90.001,0.54,"rap",1,"2004-01-01"
"8831",226520,0.74,0.832,-4.912,86,0.473,"rap",34,"2006-01-01"
"8832",138473,0.815,0.713,-3.539,89.989,0.229,"rap",28,"2010-09-28"
"8833",207834,0.724,0.528,-7.945,90.034,0.343,"rap",0,"2015-06-19"
"8834",205589,0.7,0.771,-5.187,146.93,0.621,"rap",0,"2011-01-01"
"8835",293547,0.551,0.84,-3.474,147.014,0.478,"rap",0,"2011-01-01"
"8836",319907,0.511,0.79,-6.592,170.903,0.456,"rap",0,"2009-05-15"
"8837",248200,0.862,0.936,-5.782,96,0.718,"rap",0,"2009-05-15"
"8838",284800,0.947,0.655,-4.243,104.485,0.787,"rap",10,"2005-12-06"
"8839",326467,0.701,0.728,-4.554,171.388,0.0591,"rap",21,"2005-12-06"
"8840",310720,0.695,0.61,-5.133,83.659,0.133,"rap",0,"2004-11-12"
"8841",287267,0.892,0.693,-4.048,91.989,0.357,"rap",0,"2009-05-15"
"8842",265025,0.682,0.813,-4.549,165.439,0.435,"rap",10,"2013-11-05"
"8843",224240,0.646,0.83,-4.456,93.364,0.71,"rap",1,"2004-01-01"
"8844",321203,0.665,0.658,-8.1,90.018,0.426,"rap",38,"2011-04-04"
"8845",334600,0.73,0.496,-6.538,82.418,0.225,"rap",0,"2001-01-01"
"8846",356960,0.878,0.544,-4.618,135.987,0.546,"rap",0,"2001-01-01"
"8847",206307,0.728,0.694,-5.07,143.078,0.74,"rap",4,"2015-01-06"
"8848",271000,0.654,0.818,-4.944,94.971,0.564,"rap",0,"2016-05-16"
"8850",318360,0.496,0.785,-3.472,170.02,0.357,"rap",3,"2010-12-03"
"8851",299613,0.546,0.796,-3.263,142.123,0.254,"rap",7,"2010-01-01"
"8852",189218,0.702,0.67,-5.684,75.975,0.782,"rap",15,"2019-05-09"
"8853",214178,0.719,0.676,-7.261,91.63,0.791,"rap",27,"2018-09-04"
"8854",193004,0.886,0.664,-6.368,148.021,0.834,"rap",49,"2019-12-13"
"8855",83128,0.851,0.824,-11.866,139.945,0.649,"rap",55,"2019-12-05"
"8856",182005,0.754,0.642,-6.049,89.999,0.451,"rap",62,"2019-12-13"
"8857",171789,0.679,0.697,-7.377,94.931,0.0798,"rap",30,"2018-01-12"
"8858",260645,0.707,0.765,-7.309,61.956,0.388,"rap",31,"2017-09-13"
"8859",231818,0.44,0.804,-6.079,85.214,0.379,"rap",27,"2017-09-22"
"8860",173107,0.627,0.887,-8.899,94.52,0.23,"rap",50,"2016-04-15"
"8861",170013,0.671,0.803,-7.497,137.997,0.762,"rap",40,"2016-04-15"
"8862",157040,0.65,0.888,-5.089,91.955,0.34,"rap",42,"2017-05-05"
"8863",164680,0.702,0.687,-4.902,94.74,0.294,"rap",49,"2017-05-05"
"8864",140600,0.831,0.732,-4.972,141.833,0.474,"rap",42,"2017-05-05"
"8865",192200,0.777,0.727,-6.107,150.103,0.614,"rap",47,"2017-09-29"
"8866",173253,0.722,0.884,-4.031,120.203,0.689,"rap",50,"2017-02-03"
"8867",186053,0.559,0.845,-4.956,185.147,0.455,"rap",49,"2017-02-03"
"8868",223800,0.762,0.583,-6.234,133.033,0.179,"rap",51,"2016-01-29"
"8869",221280,0.693,0.546,-5.656,135.989,0.0398,"rap",41,"2016-01-29"
"8870",150236,0.635,0.697,-6.187,125.573,0.634,"rap",53,"2017-04-07"
"8871",143049,0.547,0.612,-5.305,91.919,0.267,"rap",39,"2017-04-07"
"8872",159402,0.646,0.632,-5.763,94.252,0.106,"rap",53,"2015-06-12"
"8873",166531,0.753,0.88,-4.241,98.006,0.23,"rap",31,"2017-12-08"
"8874",164315,0.471,0.932,-2.84,125.843,0.574,"rap",0,"2013-06-28"
"8875",252823,0.555,0.801,-5.207,116.905,0.343,"rap",19,"2014-03-07"
"8876",151992,0.515,0.795,-6.827,98.709,0.742,"rap",20,"2015-03-27"
"8877",148499,0.625,0.805,-4.692,93.328,0.256,"rap",13,"2015-03-27"
"8878",265023,0.495,0.72,-5.195,178.052,0.359,"rap",18,"2016-10-21"
"8879",222876,0.516,0.747,-5.189,129.48,0.628,"rap",42,"2015-01-30"
"8880",164665,0.568,0.633,-6.212,81.304,0.5,"rap",52,"2015-01-30"
"8881",190066,0.584,0.758,-5.584,113.735,0.372,"rap",50,"2017-07-18"
"8882",167907,0.653,0.625,-6.895,91.074,0.509,"rap",57,"2015-01-30"
"8883",212707,0.503,0.681,-5.383,86.697,0.237,"rap",52,"2015-10-09"
"8884",189280,0.535,0.86,-5.976,89.508,0.386,"rap",53,"2014-11-28"
"8885",213827,0.478,0.799,-5.286,172.105,0.493,"rap",32,"2014-11-28"
"8886",186910,0.703,0.741,-5.022,167.841,0.388,"rap",40,"2017-07-21"
"8887",154768,0.609,0.613,-6.662,91.113,0.498,"rap",22,"2017-11-06"
"8888",175750,0.611,0.676,-7.576,87.078,0.325,"rap",21,"2017-12-15"
"8889",180125,0.574,0.772,-6.173,174.17,0.576,"rap",23,"2017-12-15"
"8890",176733,0.896,0.636,-5.919,92.973,0.381,"rap",20,"2017-06-09"
"8891",179107,0.773,0.792,-5.13,95.044,0.501,"rap",22,"2015-02-13"
"8892",174693,0.63,0.741,-6.713,89.828,0.654,"rap",0,"2015-02-27"
"8893",214747,0.801,0.951,-3.383,95.06,0.582,"rap",1,"2013-09-13"
"8894",182987,0.69,0.736,-5.023,91.066,0.287,"rap",0,"2014-10-17"
"8895",206187,0.691,0.89,-2.665,90.274,0.156,"rap",1,"2014-03-21"
"8896",174907,0.627,0.762,-3.973,83.392,0.751,"rap",55,"2016-05-27"
"8897",174316,0.739,0.863,-4.902,95.027,0.415,"rap",16,"2017-11-17"
"8898",163853,0.784,0.738,-7.685,93.988,0.373,"rap",45,"2016-04-15"
"8899",217290,0.611,0.742,-4.398,83.097,0.298,"rap",45,"2014-01-01"
"8900",239139,0.79,0.644,-5.109,90.043,0.33,"rap",0,"2017-10-27"
"8901",259307,0.734,0.914,-5.473,97.981,0.719,"rap",0,"2010-06-25"
"8902",177067,0.493,0.822,-5.078,86.341,0.329,"rap",27,"2015-09-25"
"8903",187667,0.719,0.739,-5.077,88.441,0.286,"rap",27,"2018-01-19"
"8904",172173,0.462,0.852,-3.463,92.4,0.455,"rap",0,"2018-01-12"
"8905",189007,0.703,0.743,-6.469,97.939,0.83,"rap",44,"2015-01-30"
"8906",195157,0.634,0.756,-9.018,88.788,0.643,"rap",27,"2018-01-19"
"8907",177160,0.598,0.826,-5.641,91.709,0.423,"rap",42,"2015-06-12"
"8908",199328,0.437,0.769,-5.287,176.214,0.344,"rap",41,"2014-05-30"
"8909",217851,0.485,0.73,-3.773,179.336,0.57,"rap",41,"2017-01-26"
"8910",183354,0.939,0.754,-6.22,110.002,0.647,"rap",0,"2017-10-04"
"8911",226979,0.54,0.694,-6.1,167.487,0.101,"rap",33,"2017-01-27"
"8912",255004,0.52,0.828,-3.752,80.903,0.479,"rap",0,"2016-09-16"
"8913",170613,0.624,0.77,-4.416,127.213,0.885,"rap",42,"2017-06-23"
"8914",203680,0.669,0.72,-6.686,94.967,0.715,"rap",27,"2018-01-26"
"8915",172301,0.708,0.653,-5.141,97.131,0.369,"rap",27,"2018-02-23"
"8916",211027,0.773,0.813,-4.246,117.288,0.321,"rap",38,"2018-03-09"
"8917",202000,0.723,0.65,-7.521,93.795,0.755,"rap",52,"2018-02-23"
"8918",255760,0.688,0.658,-6.393,173.936,0.801,"rap",9,"2017-07-21"
"8919",190933,0.525,0.873,-4.006,124.04,0.49,"rap",0,"2014-03-21"
"8920",201500,0.568,0.88,-5.726,123.739,0.407,"rap",0,"2017-11-02"
"8921",194430,0.424,0.677,-6.418,74.429,0.444,"rap",30,"2014-01-10"
"8922",139842,0.841,0.653,-7.875,127.013,0.37,"rap",30,"2018-03-30"
"8923",192329,0.763,0.68,-5.997,90.01,0.604,"rap",53,"2018-02-16"
"8924",174160,0.611,0.706,-7.712,91.434,0.897,"rap",43,"2018-02-16"
"8925",150975,0.669,0.682,-4.878,174.089,0.246,"rap",41,"2017-11-10"
"8926",198400,0.675,0.705,-4.35,85.064,0.672,"rap",35,"2017-09-15"
"8927",217400,0.771,0.746,-4.501,96.974,0.437,"rap",0,"2002-05-20"
"8928",162867,0.683,0.835,-6.394,91.248,0.471,"rap",39,"2012-02-10"
"8929",193843,0.652,0.687,-6.26,92.34,0.353,"rap",17,"2017-01-27"
"8930",164573,0.683,0.79,-6.093,96.008,0.523,"rap",26,"2018-04-20"
"8931",139893,0.627,0.838,-6.451,89.323,0.733,"rap",20,"2017-06-09"
"8932",225220,0.729,0.606,-8.272,114.527,0.516,"rap",31,"2018-01-19"
"8933",211000,0.8,0.581,-5.536,120.054,0.461,"rap",8,"2018-05-11"
"8935",155962,0.528,0.747,-4.402,86.659,0.141,"rap",0,"2018-06-01"
"8936",138261,0.624,0.474,-11.396,129.309,0.482,"rap",17,"2018-01-26"
"8937",188936,0.781,0.705,-4.821,93.973,0.276,"rap",40,"2018-03-30"
"8938",141253,0.669,0.746,-7.085,103.053,0.363,"rap",0,"2016-05-13"
"8939",217053,0.622,0.675,-5.64,127.894,0.602,"rap",34,"2010-06-11"
"8940",158863,0.582,0.668,-5.768,94.05,0.237,"rap",0,"2016-05-20"
"8941",175107,0.506,0.899,-6.299,81.161,0.517,"rap",28,"2015-08-01"
"8942",184972,0.774,0.625,-8.522,158.065,0.675,"rap",46,"2018-07-24"
"8943",286348,0.663,0.637,-9.035,90.208,0.345,"rap",37,"2018-02-16"
"8944",148076,0.644,0.856,-5.394,91.32,0.691,"rap",0,"2016-09-16"
"8945",191077,0.835,0.576,-9.541,87.645,0.754,"rap",44,"2018-02-16"
"8946",150427,0.643,0.925,-3.333,93.291,0.676,"rap",26,"2018-05-04"
"8947",172000,0.845,0.785,-4.821,126.04,0.193,"rap",29,"2018-08-24"
"8948",161293,0.646,0.765,-5.323,87.97,0.332,"rap",24,"2018-06-29"
"8949",182040,0.75,0.849,-5.389,89.003,0.284,"rap",1,"2015-10-09"
"8950",217000,0.728,0.861,-4.833,121.442,0.811,"rap",39,"2018-09-14"
"8951",196596,0.6,0.854,-5.582,93.924,0.737,"rap",32,"2018-02-15"
"8952",154773,0.68,0.689,-6.902,94.933,0.587,"rap",44,"2016-05-27"
"8953",184646,0.754,0.701,-4.504,122.297,0.448,"rap",46,"2018-02-28"
"8954",270587,0.816,0.775,-3.323,93.431,0.527,"rap",75,"1999-11-16"
"8956",161507,0.922,0.909,-2.429,95.295,0.309,"rap",70,"1999-11-16"
"8957",238320,0.913,0.546,-7.525,102.652,0.741,"rap",0,"2004-01-01"
"8958",268827,0.865,0.665,-6.289,111.113,0.331,"rap",62,"1998-01-01"
